timestamp,Basel Temperature [2 m elevation corrected],Basel Wind Speed [10 m],Basel Wind Direction [10 m],Basel UV Radiation
20221202T2000,3.3602452,5.1165614,39.2894,0
20221202T2100,2.7302456,5.6002855,44.999985,0
20221202T2200,2.0602455,5.8603754,42.510437,0
20221202T2300,1.8102454,6.1094027,44.999985,0
20221203T0000,1.8602453,6.4096174,51.842773,0
20221203T0100,1.9002454,5.3517847,70.346176,0
20221203T0200,1.7402455,5.2416787,74.054596,0
20221203T0300,1.5302454,4.510787,61.38954,0
20221203T0400,1.4702454,4.39436,55.007973,0
20221203T0500,1.5202454,5.154415,65.224846,0
20221203T0600,1.9902455,5.2416787,74.054596,0
20221203T0700,1.6402454,5.154415,65.224846,0
20221203T0800,1.8802454,4.6938257,57.5288,0
20221203T0900,1.9402454,4.072935,44.999985,0
20221203T1000,2.0802455,5.00128,59.74356,2.34
20221203T1100,2.1702454,5.495161,58.392494,7.78
20221203T1200,2.2402453,6.151683,69.443954,14.84
20221203T1300,2.5402455,5.6920996,71.56504,16.09
20221203T1400,2.7502456,6.9527545,68.7495,18.02
20221203T1500,3.2202454,6.830519,71.56504,19.22
20221203T1600,3.4702454,5.815978,68.19859,13.88
20221203T1700,3.3402452,5.3999996,36.86989,7.19
20221203T1800,2.8202453,5.692099,34.69516,0.83
20221203T1900,2.1902454,6.1305785,40.236343,0
20221203T2000,2.1002455,6.3690495,47.29059,0
20221203T2100,2.0302453,5.991594,57.26477,0
20221203T2200,1.8402454,5.692099,55.304832,0
20221203T2300,1.5902454,4.198285,59.036232,0
20221204T0000,1.4202454,2.0991426,59.036232,0
20221204T0100,1.4002454,2.52,89.99999,0
20221204T0200,1.5102453,4.3498964,65.55604,0
20221204T0300,1.4002454,3.7064266,60.945396,0
20221204T0400,0.9202454,3.8773184,68.19859,0
20221204T0500,0.8002454,2.3051248,51.34018,0
20221204T0600,1.6002454,2.4149535,63.43495,0
20221204T0700,1.5502454,2.2768397,71.56504,0
20221204T0800,1.7502455,2.16,89.99999,0
20221204T0900,1.8302454,1.1384199,108.434944,0
20221204T1000,1.8402454,1.8,53.130096,2.07
20221204T1100,1.9302454,1.8,89.99999,6.7
20221204T1200,2.4902453,1.8,89.99999,9.39
20221204T1300,2.6502452,0.8049845,153.43495,10.75
20221204T1400,2.8802452,1.484318,255.96376,10.75
20221204T1500,3.1002455,1.5273507,315,8.49
20221204T1600,3.0002456,3.8268526,48.81407,4.52
20221204T1700,2.8502455,3.8939953,33.690063,3.13
20221204T1800,2.5402455,3.8939953,33.690063,0.42
20221204T1900,2.5002456,1.1384199,18.434952,0
20221204T2000,2.4302454,0.35999998,360,0
20221204T2100,2.4002454,0.8049845,206.56505,0
20221204T2200,2.4302454,1.4399999,180,0
20221204T2300,2.4702454,2.3051248,141.34018,0
20221205T0000,2.3302455,5.1544156,192.09476,0
20221205T0100,2.1602454,6.849467,176.98721,0
20221205T0200,2.1102452,5.1544156,167.90524,0
20221205T0300,2.0202456,4.2136917,160.01689,0
20221205T0400,2.3802454,5.00128,149.74356,0
20221205T0500,2.9002452,5.815978,158.1986,0
20221205T0600,2.9502454,5.00128,149.74356,0
20221205T0700,3.1202455,3.7064266,150.94539,0
20221205T0800,3.2802453,3.8773184,158.1986,0
20221205T0900,3.9402456,3.7585104,163.30075,0
20221205T1000,3.9902453,5.0911684,171.8699,2.06
20221205T1100,4.770245,6.9899354,191.88866,9.75
20221205T1200,4.920245,9.085988,213.69006,13.34
20221205T1300,5.1602454,9.178235,228.17984,20.73
20221205T1400,5.9102454,8.913181,226.63658,19.42
20221205T1500,6.210245,8.942214,229.8991,16.23
20221205T1600,6.150245,5.991594,237.26477,15.01
20221205T1700,5.650245,3.4152596,251.56506,6.87
20221205T1800,4.6802454,4.6102495,218.65982,1.07
20221205T1900,2.6902456,4.73506,188.74615,0
20221205T2000,1.8602453,5.04,180,0
20221205T2100,0.8502454,5.0528407,175.91438,0
20221205T2200,0.7402454,4.0249224,169.69516,0
20221205T2300,0.1802454,3.4152596,161.56505,0
20221206T0000,1.0402454,4.452954,165.96376,0
20221206T0100,0.8202454,4.5536795,161.56505,0
20221206T0200,0.5502454,4.5536795,161.56505,0
20221206T0300,0.3002454,4.829907,153.43495,0
20221206T0400,-0.27975458,4.6800003,157.38013,0
20221206T0500,-0.4597546,5.3517847,160.34618,0
20221206T0600,-0.08975458,5.6920996,161.56505,0
20221206T0700,0.4502454,5.6920996,161.56505,0
20221206T0800,0.4602454,5.0142193,158.9625,0
20221206T0900,0.3802454,4.3498964,155.55605,0
20221206T1000,1.0502454,3.8773184,158.1986,1.72
20221206T1100,1.9202454,3.396233,147.99461,6.88
20221206T1200,2.2602453,2.4149535,153.43495,14.54
20221206T1300,3.2602453,1.835647,168.69006,22.02
20221206T1400,3.9402456,0.35999998,180,23.12
20221206T1500,4.4102454,0.71999997,360,22.76
20221206T1600,4.4602456,1.8,360,15.77
20221206T1700,4.150245,2.9024127,352.875,6.78
20221206T1800,2.5302453,3.9763298,354.8056,0.82
20221206T1900,2.3802454,4.3349743,355.23636,0
20221206T2000,2.6202455,4.73506,351.25385,0
20221206T2100,2.3302455,5.04,360,0
20221206T2200,2.5202456,4.802999,12.994629,0
20221206T2300,2.4502454,4.452954,14.03624,0
20221207T0000,2.6102452,4.0249224,349.69516,0
20221207T0100,2.9802456,2.6208394,344.0546,0
20221207T0200,2.9502454,0.71999997,270,0
20221207T0300,3.1402454,2.0991426,239.03624,0
20221207T0400,3.1802454,2.5959969,236.30994,0
20221207T0500,3.2902455,2.4149535,243.43495,0
20221207T0600,2.9402456,2.8799999,270,0
20221207T0700,3.2402453,2.5959969,303.69006,0
20221207T0800,2.8002453,2.7416782,336.8014,0
20221207T0900,2.8202453,0.8049845,333.43497,0
20221207T1000,2.5502453,0,180,2.36
20221207T1100,3.2902455,2.5455842,351.8699,10
20221207T1200,3.5902452,1.9386592,21.801407,19.78
20221207T1300,4.3702455,1.484318,14.03624,20.93
20221207T1400,4.7202454,1.4399999,360,27.34
20221207T1500,4.9302454,1.835647,11.309921,20.21
20221207T1600,4.900245,2.6208394,15.945404,12.44
20221207T1700,4.360245,0.5091169,315,7.21
20221207T1800,3.7902455,1.609969,206.56505,0.82
20221207T1900,3.0502453,3.7585104,196.69925,0
20221207T2000,2.6802454,3.8773184,201.8014,0
20221207T2100,1.9802454,2.9024127,209.74489,0
20221207T2200,1.8202454,2.5959969,236.30994,0
20221207T2300,1.6202455,2.52,270,0
20221208T0000,0.9602454,2.8799999,270,0
20221208T0100,0.8502454,2.5455842,225,0
20221208T0200,0.7302454,2.8116899,219.80557,0
20221208T0300,0.6602454,3.563818,225,0
20221208T0400,0.7602454,3.7585104,196.69925,0
20221208T0500,0.5302454,4.32,180,0
20221208T0600,0.3802454,5.0528407,184.08562,0
20221208T0700,0.3302454,4.3349743,184.76364,0
20221208T0800,0.47024542,3.319036,192.52881,0
20221208T0900,0.6802454,3.2399998,180,0
20221208T1000,0.23024541,2.5455842,171.8699,2.43
20221208T1100,0.8302454,2.9024127,150.25511,11.75
20221208T1200,1.8502454,2.0991426,149.03624,21.17
20221208T1300,2.3602452,1.8,126.869896,21.5
20221208T1400,3.0102453,2.0991426,120.96376,27.14
20221208T1500,3.5002456,2.6208394,105.9454,19.1
20221208T1600,3.5102453,1.835647,101.30993,14.53
20221208T1700,3.0502453,3.319036,77.47118,7.42
20221208T1800,3.2302456,3.6,89.99999,1.07
20221208T1900,1.7002454,3.0758414,110.556046,0
20221208T2000,-0.1897546,3.319036,102.52881,0
20221208T2100,-1.4397546,4.1046314,105.25512,0
20221208T2200,-1.9497546,4.0249224,100.30484,0
20221208T2300,-1.6597546,3.2599385,83.65981,0
20221209T0000,-0.87975454,3.2399998,89.99999,0
20221209T0100,-1.0797546,2.2768397,108.434944,0
20221209T0200,-1.0797546,3.9763298,84.805565,0
20221209T0300,-1.1897546,4.68,89.99999,0
20221209T0400,-1.4197546,3.9763298,84.805565,0
20221209T0500,-1.0697546,4.0249224,79.695145,0
20221209T0600,-1.0597546,3.8773184,68.19859,0
20221209T0700,-1.0397546,3.219938,63.43495,0
20221209T0800,-0.77975464,3.6,53.130096,0
20221209T0900,-0.74975455,3.563818,44.999985,0
20221209T1000,-0.27975458,3.319036,40.601288,1.4
20221209T1100,-0.07975459,3.0547013,44.999985,7.11
20221209T1200,0.41024542,3.319036,40.601288,14.22
20221209T1300,0.7802454,1.9386592,21.801407,20
20221209T1400,1.1002455,2.1897945,350.5377,16
20221209T1500,1.2402453,4.6938252,355.60132,17.25
20221209T1600,0.9402454,5.4477882,352.40536,7.25
20221209T1700,0.7502454,3.671294,348.69006,4.54
20221209T1800,0.4002454,4.3349743,355.23636,0.58
20221209T1900,0.2502454,4.32,360,0
20221209T2000,0.4302454,4.73506,351.25385,0
20221209T2100,0.22024539,4.1046314,344.74487,0
20221209T2200,0.19024539,4.73506,351.25385,0
20221209T2300,0.060245395,5.4119864,356.18594,0
20221210T0000,0.1202454,5.4477882,7.594635,0
20221210T0100,0.040245414,3.8939953,56.30993,0
20221210T0200,0.3702454,2.9024127,29.744873,0
20221210T0300,0.7402454,4.3349743,355.23636,0
20221210T0400,0.8002454,5.04,360,0
20221210T0500,0.7902454,4.3349743,4.7636414,0
20221210T0600,0.7502454,4.32,360,0
20221210T0700,0.6802454,4.6938252,355.60132,0
20221210T0800,0.7102454,5.2416787,344.0546,0
20221210T0900,0.77024543,5.95906,334.98312,0
20221210T1000,0.8102454,6.9247384,332.10272,0.57
20221210T1100,0.84024537,7.754637,338.1986,3.23
20221210T1200,0.84024537,9.605998,347.00537,7.62
20221210T1300,0.8602454,9.6932955,344.93152,8.94
20221210T1400,0.97024536,9,343.7398,10.37
20221210T1500,0.9902454,8.311245,342.34988,8.28
20221210T1600,0.9502454,7.5170207,343.30075,7.03
20221210T1700,0.9402454,5.3517847,340.3462,5.61
20221210T1800,0.6902454,4.452954,345.96375,0.9
20221210T1900,-0.11975461,7.10031,329.53445,0
20221210T2000,-0.28975457,7.7043357,322.59467,0
20221210T2100,-0.8297546,7.386582,316.97495,0
20221210T2200,-1.4497546,6.1094027,315,0
20221210T2300,-2.2797546,5.3517847,312.27368,0
20221211T0000,-1.2397546,4.802999,347.00537,0
20221211T0100,-1.1997546,5.154415,335.22485,0
20221211T0200,-1.4497546,5.495161,328.39252,0
20221211T0300,-1.2497545,4.072935,315,0
20221211T0400,-1.8397547,4.0249224,296.56506,0
20221211T0500,-1.9997545,3.6,270,0
20221211T0600,-2.4297547,2.52,270,0
20221211T0700,-2.9797544,1.4399999,270,0
20221211T0800,-3.499755,1.8,233.1301,0
20221211T0900,-4.1097546,1.835647,168.69006,0
20221211T1000,-3.8697548,1.8,143.1301,2.3
20221211T1100,-3.1197548,2.5959969,146.30994,8.4
20221211T1200,-2.8997545,2.0991426,120.96376,17.94
20221211T1300,-1.8797547,5.00128,120.25643,21.46
20221211T1400,-1.5897547,5.904439,127.56859,28.8
20221211T1500,-1.5697545,4.8433046,138.01279,26.64
20221211T1600,-0.52975464,3.219938,153.43495,18.65
20221211T1700,-1.4697546,0.8049845,153.43495,8.17
20221211T1800,-2.7397547,2.6208394,105.9454,1.2
20221211T1900,-3.8897548,2.9024127,119.74488,0
20221211T2000,-4.4497547,2.5959969,123.69006,0
20221211T2100,-5.1497545,3.096837,125.537674,0
20221211T2200,-6.3197546,4.510787,118.61046,0
20221211T2300,-7.1297545,5.815978,111.80141,0
20221212T0000,-5.709755,4.3498964,114.44395,0
20221212T0100,-6.289755,4.0249224,116.56505,0
20221212T0200,-6.579755,3.8939953,123.69006,0
20221212T0300,-6.5697546,4.3349743,138.36646,0
20221212T0400,-6.5697546,2.8116899,140.19443,0
20221212T0500,-6.559755,3.319036,130.60129,0
20221212T0600,-6.6997547,2.8116899,129.80557,0
20221212T0700,-6.849755,3.096837,125.537674,0
20221212T0800,-7.0497546,3.096837,125.537674,0
20221212T0900,-7.099755,3.096837,125.537674,0
20221212T1000,-6.559755,3.6,126.869896,2.19
20221212T1100,-4.999755,3.7064266,119.054596,9.58
20221212T1200,-4.4397545,4.6800003,112.61986,18.85
20221212T1300,-4.0297546,5.315336,118.30075,24.62
20221212T1400,-3.2597547,6.763786,115.20112,28.82
20221212T1500,-2.5497546,5.315336,118.30075,27.24
20221212T1600,-2.1597548,6.6185193,112.380135,18.76
20221212T1700,-2.9397545,5.3517847,109.653824,9.47
20221212T1800,-3.0497546,5.815978,111.80141,1.24
20221212T1900,-4.0697546,4.802999,102.99461,0
20221212T2000,-4.389755,5.0528407,85.91438,0
20221212T2100,-5.039755,5.8603754,79.38034,0
20221212T2200,-5.3797545,5.4119864,86.18592,0
20221212T2300,-5.709755,5.771239,86.42367,0
20221213T0000,-5.9297547,7.5599995,89.99999,0
20221213T0100,-5.9197545,6.763786,115.20112,0
20221213T0200,-6.0097547,6.28713,113.62937,0
20221213T0300,-6.0697546,6.130579,93.366455,0
20221213T0400,-6.349755,6.12,89.99999,0
20221213T0500,-6.999755,5.0528407,94.08562,0
20221213T0600,-7.1997547,4.68,89.99999,0
20221213T0700,-7.059755,5.04,89.99999,0
20221213T0800,-6.9097548,5.4119864,86.18592,0
20221213T0900,-6.6097546,5.4477882,82.40536,0
20221213T1000,-6.1097546,5.4477882,82.40536,2.22
20221213T1100,-5.3997545,5.771239,86.42367,10.45
20221213T1200,-4.119755,6.379216,106.38954,17.37
20221213T1300,-3.2697544,6.696387,126.25384,23.66
20221213T1400,-2.5197544,5.815978,111.80141,23.93
20221213T1500,-2.0597544,6.151683,110.556046,16.52
20221213T1600,-1.8897547,6.379216,106.38954,11.03
20221213T1700,-2.1797547,6.489992,109.44003,5.54
20221213T1800,-2.4797544,6.12,118.07248,0.59
20221213T1900,-2.5497546,6.12,118.07248,0
20221213T2000,-2.1897545,6.297428,120.963745,0
20221213T2100,-2.0897546,6.12,118.07248,0
20221213T2200,-2.0397544,5.815978,111.80141,0
20221213T2300,-2.0397544,5.4833565,113.19859,0
20221214T0000,-2.2797546,5.6233797,140.19443,0
20221214T0100,-2.2397547,8.0899935,147.72435,0
20221214T0200,-2.3797545,7.145796,139.08562,0
20221214T0300,-2.0897546,6.9153743,141.34018,0
20221214T0400,-2.3297548,7.127636,135,0
20221214T0500,-2.0197544,6.638072,139.3987,0
20221214T0600,-1.8397547,6.4096174,141.84277,0
20221214T0700,-1.5497545,6.4096174,141.84277,0
20221214T0800,-1.5197545,6.8777895,137.1211,0
20221214T0900,-1.2597545,6.1305785,139.76364,0
20221214T1000,-0.97975457,5.6233797,140.19443,0.4
20221214T1100,-0.60975456,5.8603754,137.48955,1.82
20221214T1200,-0.1397546,4.6800003,157.38013,4.2
20221214T1300,-0.03975457,2.1897945,170.53767,4.71
20221214T1400,0.6602454,1.484318,165.96376,6.46
20221214T1500,1.2202454,2.9024127,187.12502,6.89
20221214T1600,1.5702454,4.829907,206.56505,4.79
20221214T1700,2.2402453,5.4833565,246.8014,2.1
20221214T1800,2.3102455,4.6938252,265.6013,0.35
20221214T1900,2.3202453,1.609969,333.43497,0
20221214T2000,2.0202456,2.4149535,26.565033,0
20221214T2100,2.1302454,4.8433046,41.987198,0
20221214T2200,1.7702454,4.6800003,22.619858,0
20221214T2300,1.3602455,5.0142193,21.037506,0
20221215T0000,0.9902454,6.2145634,10.00798,0
20221215T0100,0.9502454,6.2145634,10.00798,0
20221215T0200,0.64024544,6.28713,13.240509,0
20221215T0300,0.3902454,5.937272,14.03624,0
20221215T0400,0.4502454,4.896529,17.102722,0
20221215T0500,0.35024542,4.5536795,18.434952,0
20221215T0600,0.34024543,5.0142193,21.037506,0
20221215T0700,0.35024542,4.896529,17.102722,0
20221215T0800,0.3202454,5.2416787,15.945404,0
20221215T0900,0.1502454,5.495161,31.607498,0
20221215T1000,0.2402454,4.198285,30.963745,0.27
20221215T1100,0.3602454,3.5455887,23.962494,2.38
20221215T1200,1.0102454,4.5820518,44.999985,5.82
20221215T1300,1.0402454,5.1919937,56.30993,6.83
20221215T1400,1.1902454,6.1305785,49.76364,10.43
20221215T1500,1.1702454,7.42159,39.09384,11.64
20221215T1600,1.0802454,6.618519,44.999985,9.02
20221215T1700,0.84024537,7.289445,32.905228,5.78
20221215T1800,0.5702454,5.3999996,36.86989,0.5
20221215T1900,0.4402454,6.830519,18.434952,0
20221215T2000,0.3202454,6.9899354,11.888657,0
20221215T2100,0.050245404,6.162207,6.7098236,0
20221215T2200,-0.17975461,5.771239,3.5763245,0
20221215T2300,-0.3897546,6.12,360,0
20221216T0000,-0.4397546,6.725354,344.4759,0
20221216T0100,-0.48975456,6.638072,347.4712,0
20221216T0200,-0.61975455,6.9899354,348.11133,0
20221216T0300,-0.7097546,7.6367526,351.8699,0
20221216T0400,-0.8497546,8.089993,339.14557,0
20221216T0500,-1.0797546,7.42159,337.16635,0
20221216T0600,-1.2597545,7.172949,342.47443,0
20221216T0700,-1.3197546,6.489992,340.55997,0
20221216T0800,-1.4597546,5.815978,338.1986,0
20221216T0900,-1.4597546,5.815978,338.1986,0
20221216T1000,-1.5897547,6.489992,340.55997,0.89
20221216T1100,-1.5797547,6.9899354,348.11133,4.34
20221216T1200,-1.2697546,7.5685663,357.2737,9.94
20221216T1300,-0.9597546,6.5693827,350.5377,14.91
20221216T1400,-0.7097546,6.87779,353.991,13.49
20221216T1500,-0.51975465,7.5599995,360,17.77
20221216T1600,-0.4397546,8.287822,2.4895477,14.26
20221216T1700,-0.65975463,5.8048253,352.875,7.05
20221216T1800,-1.6397547,5.8603754,349.38034,0.99
20221216T1900,-2.4597545,6.5693827,350.5377,0
20221216T2000,-3.2297544,7.2805495,351.46924,0
20221216T2100,-3.2897544,6.8399997,360,0
20221216T2200,-2.6597548,5.4477882,7.594635,0
20221216T2300,-2.7097545,4.2136917,19.983109,0
20221217T0000,-3.2397547,3.396233,32.005356,0
20221217T0100,-3.3597546,2.8116899,39.805573,0
20221217T0200,-3.6897545,2.5959969,33.690063,0
20221217T0300,-3.9097548,2.5455842,44.999985,0
20221217T0400,-4.3997545,2.3051248,51.34018,0
20221217T0500,-5.289755,2.3051248,51.34018,0
20221217T0600,-5.1297545,2.9024127,60.25511,0
20221217T0700,-5.1697545,2.9024127,60.25511,0
20221217T0800,-5.3797545,2.8116899,50.194427,0
20221217T0900,-5.1297545,4.0249224,63.43495,0
20221217T1000,-4.289755,3.096837,54.46232,1.88
20221217T1100,-3.3397546,3.671294,78.69006,10.67
20221217T1200,-2.3497548,3.219938,63.43495,20.15
20221217T1300,-1.7897545,5.4119864,93.81408,27.11
20221217T1400,-1.2597545,6.12,89.99999,29.19
20221217T1500,-0.9197546,5.506941,78.69006,25.42
20221217T1600,-0.9697546,5.2416787,74.054596,18.9
20221217T1700,-2.8497548,4.510787,61.38954,9.32
20221217T1800,-3.2797546,6.151683,69.443954,1.25
20221217T1900,-3.6697545,4.896529,72.89727,0
20221217T2000,-3.6897545,4.0249224,79.695145,0
20221217T2100,-3.8497548,4.32,89.99999,0
20221217T2200,-4.349755,4.379589,99.46232,0
20221217T2300,-4.4197545,5.315336,118.30075,0
20221218T0000,-4.039755,6.193674,125.537674,0
20221218T0100,-4.0497546,6.297428,120.963745,0
20221218T0200,-4.079755,6.12,118.07248,0
20221218T0300,-4.1697545,5.3999996,126.869896,0
20221218T0400,-4.229755,5.1165614,140.71059,0
20221218T0500,-4.329755,5.3999996,143.1301,0
20221218T0600,-4.119755,5.6233797,140.19443,0
20221218T0700,-4.0697546,6.3690495,132.70938,0
20221218T0800,-3.8797545,6.3690495,137.2906,0
20221218T0900,-3.8297548,5.3517847,137.72632,0
20221218T1000,-3.6197548,6.638072,139.3987,1.97
20221218T1100,-2.5897546,6.4096174,141.84277,10.09
20221218T1200,-1.5797547,6.792466,147.99461,19.95
20221218T1300,-0.97975457,9.178235,154.44003,27.01
20221218T1400,-0.009754598,8.587338,146.97614,29.52
20221218T1500,0.7002454,6.989936,145.49147,26.63
20221218T1600,0.6702454,6.9153743,141.34018,18.88
20221218T1700,-0.7897546,7.491114,144.78241,8.99
20221218T1800,-1.5297545,7.5685663,154.65382,1.21
20221218T1900,-1.4397546,8.049845,153.43495,0
20221218T2000,-1.5197545,8.587338,146.97614,0
20221218T2100,-1.3197546,8.0899935,147.72435,0
20221218T2200,-1.0097545,9,143.1301,0
20221218T2300,-0.64975464,8.669949,138.36646,0
20221219T0000,-0.61975455,7.24486,153.43495,0
20221219T0100,-0.64975464,9.387651,147.52881,0
20221219T0200,-0.09975457,7.729527,152.24146,0
20221219T0300,0.3102454,7.491114,144.78241,0
20221219T0400,0.2702454,7.928177,140.52754,0
20221219T0500,0.6902454,8.435069,140.19443,0
20221219T0600,0.6902454,8.287822,145.61966,0
20221219T0700,0.84024537,7.9036193,149.93141,0
20221219T0800,0.7202454,7.5685663,154.65382,0
20221219T0900,0.3802454,7.5942082,148.57043,0
20221219T1000,0.22024539,7.491114,144.78241,1.07
20221219T1100,1.7202454,7.7043357,142.59465,7.94
20221219T1200,2.9102454,8.557102,157.75098,16.62
20221219T1300,4.4602456,9.504273,155.37643,24.12
20221219T1400,5.3002453,8.39657,149.03624,26.6
20221219T1500,6.110245,8.0899935,147.72435,23.99
20221219T1600,6.2002454,8.209263,142.12502,18.08
20221219T1700,5.0802455,8.891343,148.24051,9.2
20221219T1800,3.0102453,8.534353,152.35402,1.19
20221219T1900,2.4902453,8.0899935,147.72435,0
20221219T2000,2.1602454,7.491114,144.78241,0
20221219T2100,1.6402454,7.289445,147.09476,0
20221219T2200,2.1102452,6.792466,147.99461,0
20221219T2300,2.1402454,6.6087217,150.64224,0
20221220T0000,2.1602454,6.439876,153.43495,0
20221220T0100,2.1902454,8.534353,152.35402,0
20221220T0200,2.5502453,7.5942082,148.57043,0
20221220T0300,2.2702456,7.729527,152.24146,0
20221220T0400,2.1802454,7.24486,153.43495,0
20221220T0500,2.1102452,7.729527,152.24146,0
20221220T0600,2.0102453,7.729527,152.24146,0
20221220T0700,1.8302454,7.24486,153.43495,0
20221220T0800,1.8202454,7.5942082,148.57043,0
20221220T0900,2.2702456,7.7879906,146.30994,0
20221220T1000,3.1802454,7.5942082,148.57043,1.2
20221220T1100,4.0202456,8.049845,153.43495,5.93
20221220T1200,5.5802455,8.049845,153.43495,13.34
20221220T1300,6.960245,10.365251,159.67686,15.35
20221220T1400,7.500245,7.729527,152.24146,9.66
20221220T1500,9.120245,6.792466,147.99461,19.75
20221220T1600,9.150246,7.10031,149.53445,15.67
20221220T1700,8.370246,7.5685663,154.65382,7.59
20221220T1800,6.940245,7.4128532,150.94539,1.2
20221220T1900,6.5502453,6.28713,156.37062,0
